NGrid,Time,Error(Dens),Error(Real),Error(Imag),Source
128.0,28.831291,0.00186969957940164,0.0006618641564273275,0.000699257491305616,GaussianWavePacketFast
128.0,29.375278,0.0019030467119591776,0.0006999154466029721,0.0006722391699440777,GaussianWavePacketFast
128.0,29.919264,0.0019566178125387523,0.0006709787630825303,0.0007154645718401298,GaussianWavePacketFast
128.0,30.463251,0.0019769766440731478,0.0007254271549754776,0.0006852372462162748,GaussianWavePacketFast
128.0,31.007237,0.0020181639811198693,0.0006731307512382044,0.00073815300129354,GaussianWavePacketFast
128.0,31.551224,0.0020636837671190733,0.0007304090831894428,0.0006778036586183589,GaussianWavePacketFast
128.0,32.095211,0.0020907555262965616,0.0006994707764533814,0.0007073163797031157,GaussianWavePacketFast
128.0,32.639197,0.0021606467034800403,0.0007116089996088704,0.0006817293678977876,GaussianWavePacketFast
128.0,33.183184,0.002159326236331749,0.0006581507964256161,0.0007101809052869612,GaussianWavePacketFast
128.0,33.727171,0.002199300808645277,0.000696939454655876,0.0007079820921944702,GaussianWavePacketFast
128.0,34.271157,0.0022404962314084287,0.000778205887399963,0.0006846308574495197,GaussianWavePacketFast
128.0,34.815144,0.0022609731922784704,0.0007002321945037693,0.0008341190441569779,GaussianWavePacketFast
128.0,35.35913,0.0022793781572545413,0.000894861870619934,0.00071790321089793,GaussianWavePacketFast
