NGrid,Time,Error(Dens),Error(Real),Error(Imag),Source
128,16.409356,4.573156740447781e-12,2.545381616527072e-12,2.856058514078756e-12,GaussianWavePacketSlowFilter
128,16.417516,4.54974309637736e-12,2.5405345941532198e-12,2.843983342825773e-12,GaussianWavePacketSlowFilter
128,16.425676,4.5332424337789215e-12,2.535324607997073e-12,2.8367542283290817e-12,GaussianWavePacketSlowFilter
128,16.433836,4.509443206758383e-12,2.5364363726216626e-12,2.822471423247208e-12,GaussianWavePacketSlowFilter
128,16.441996,4.487426055743704e-12,2.5395529659765805e-12,2.8154873452177626e-12,GaussianWavePacketSlowFilter
128,16.450155,4.466831676134923e-12,2.5351677578240323e-12,2.800574984591908e-12,GaussianWavePacketSlowFilter
128,16.458315,4.442633354294692e-12,2.531021358328985e-12,2.786720154765096e-12,GaussianWavePacketSlowFilter
128,16.466475,4.425581185156167e-12,2.5295443196397386e-12,2.7809195240645003e-12,GaussianWavePacketSlowFilter
128,16.474635,4.407958319099098e-12,2.5306966334255787e-12,2.7711076705863595e-12,GaussianWavePacketSlowFilter
128,16.482795,4.3725169427029364e-12,2.530543266252017e-12,2.7647374136168666e-12,GaussianWavePacketSlowFilter
128,16.490954,4.353465179497695e-12,2.526416840217382e-12,2.7540479120326256e-12,GaussianWavePacketSlowFilter
128,16.499114,4.3284114492484274e-12,2.5243329528198883e-12,2.741938024287266e-12,GaussianWavePacketSlowFilter
128,16.507274,4.305332891411939e-12,2.5220048217779872e-12,2.7331463372907987e-12,GaussianWavePacketSlowFilter
128,16.515434,4.288286373677237e-12,2.518205826493509e-12,2.723260880037673e-12,GaussianWavePacketSlowFilter
128,16.523594,4.265237184167096e-12,2.520635301639417e-12,2.7181477012770687e-12,GaussianWavePacketSlowFilter
128,16.531753,4.2524519604410235e-12,2.519939958740489e-12,2.7063555118733013e-12,GaussianWavePacketSlowFilter
128,16.539913,4.228519254580523e-12,2.514484836167209e-12,2.6961387088837367e-12,GaussianWavePacketSlowFilter
128,16.548073,4.208854591887176e-12,2.512951079728298e-12,2.6901538451289814e-12,GaussianWavePacketSlowFilter
128,16.556233,4.183925707518071e-12,2.5058223250833296e-12,2.679902361222425e-12,GaussianWavePacketSlowFilter
128,16.564393,4.160693192973089e-12,2.502202308707639e-12,2.6706879844564865e-12,GaussianWavePacketSlowFilter
128,16.572552,4.142076648848673e-12,2.503707568417106e-12,2.659328039353835e-12,GaussianWavePacketSlowFilter
128,16.580712,4.1307838158605005e-12,2.497886154916116e-12,2.6516229262221053e-12,GaussianWavePacketSlowFilter
128,16.588872,4.104118019282281e-12,2.4938292978150215e-12,2.6392360383742028e-12,GaussianWavePacketSlowFilter
128,16.597032,4.093719415917182e-12,2.490693882964499e-12,2.634224842380448e-12,GaussianWavePacketSlowFilter
128,16.605192,4.081944878680036e-12,2.4828307270373384e-12,2.6259746669352918e-12,GaussianWavePacketSlowFilter
128,16.613351,4.0690965476112604e-12,2.4830466865575704e-12,2.612516445039438e-12,GaussianWavePacketSlowFilter
128,16.621511,4.056058155901647e-12,2.476445514854129e-12,2.6097403555411843e-12,GaussianWavePacketSlowFilter
128,16.629671,4.035561361264654e-12,2.468292931157024e-12,2.596730021797949e-12,GaussianWavePacketSlowFilter
128,16.637831,4.010876300411612e-12,2.463156597903773e-12,2.589359807705872e-12,GaussianWavePacketSlowFilter
128,16.645991,3.997761709618065e-12,2.4529326696730567e-12,2.579837978308871e-12,GaussianWavePacketSlowFilter
128,16.65415,3.986798535076698e-12,2.4506400496404363e-12,2.570438751213513e-12,GaussianWavePacketSlowFilter
128,16.66231,3.978449785325272e-12,2.4444354757035586e-12,2.565670711909135e-12,GaussianWavePacketSlowFilter
128,16.67047,3.951536099472842e-12,2.4380163144398226e-12,2.5554930918166778e-12,GaussianWavePacketSlowFilter
128,16.67863,3.940202005815741e-12,2.4357381481774146e-12,2.553912261521723e-12,GaussianWavePacketSlowFilter
128,16.68679,3.937855900734699e-12,2.432508289576789e-12,2.5491738880640148e-12,GaussianWavePacketSlowFilter
128,16.694949,3.915232748468237e-12,2.4277888761045727e-12,2.5396025885547624e-12,GaussianWavePacketSlowFilter
128,16.703109,3.907053615370432e-12,2.424124769122879e-12,2.53458503896687e-12,GaussianWavePacketSlowFilter
128,16.711269,3.879657920337169e-12,2.420368965742447e-12,2.532677863817997e-12,GaussianWavePacketSlowFilter
128,16.719429,3.8626418144734046e-12,2.416322907887913e-12,2.5263679901332482e-12,GaussianWavePacketSlowFilter
128,16.727589,3.848069642607959e-12,2.413740272244483e-12,2.522719570201737e-12,GaussianWavePacketSlowFilter
128,16.735748,3.829246646061112e-12,2.406861006071931e-12,2.5148415319056934e-12,GaussianWavePacketSlowFilter
128,16.743908,3.805217473312316e-12,2.402025938721096e-12,2.5118219949740038e-12,GaussianWavePacketSlowFilter
128,16.752068,3.789731142832611e-12,2.3962025397748776e-12,2.5112265672345003e-12,GaussianWavePacketSlowFilter
128,16.760228,3.771773549683579e-12,2.392474808760384e-12,2.5030382429821856e-12,GaussianWavePacketSlowFilter
128,16.768388,3.757852447998974e-12,2.3870359068680442e-12,2.495277342778242e-12,GaussianWavePacketSlowFilter
128,16.776547,3.732913006211213e-12,2.3786389321427997e-12,2.4923170301784656e-12,GaussianWavePacketSlowFilter
128,16.784707,3.714074939254169e-12,2.3726693759674664e-12,2.4834686444905746e-12,GaussianWavePacketSlowFilter
128,16.792867,3.706481498946205e-12,2.370102385022572e-12,2.486443979007912e-12,GaussianWavePacketSlowFilter
128,16.801027,3.690290911392835e-12,2.359047144776102e-12,2.473997161037893e-12,GaussianWavePacketSlowFilter
128,16.809187,3.679591245413227e-12,2.3539709847434243e-12,2.4681290912681015e-12,GaussianWavePacketSlowFilter
128,16.817346,3.658762847541779e-12,2.343642918894041e-12,2.467647620800224e-12,GaussianWavePacketSlowFilter
128,16.825506,3.64145358018684e-12,2.3337834587761324e-12,2.455068158317697e-12,GaussianWavePacketSlowFilter
128,16.833666,3.645095428836745e-12,2.32681409625008e-12,2.4540998302523963e-12,GaussianWavePacketSlowFilter
128,16.841826,3.6331992712209e-12,2.3129337122862817e-12,2.444699838074528e-12,GaussianWavePacketSlowFilter
128,16.849986,3.615128683876704e-12,2.306398975070959e-12,2.440120195203004e-12,GaussianWavePacketSlowFilter
128,16.858145,3.607384275192485e-12,2.294206138236108e-12,2.435887605446892e-12,GaussianWavePacketSlowFilter
128,16.866305,3.6106681473900906e-12,2.285113992559623e-12,2.4258290011068204e-12,GaussianWavePacketSlowFilter
128,16.874465,3.613572846982924e-12,2.2764283608644152e-12,2.421648805420694e-12,GaussianWavePacketSlowFilter
128,16.882625,3.5973189487989447e-12,2.262950582671876e-12,2.4236374219404125e-12,GaussianWavePacketSlowFilter
128,16.890785,3.5945163674982322e-12,2.253665963157688e-12,2.412713285453519e-12,GaussianWavePacketSlowFilter
128,16.898944,3.5907696087356115e-12,2.2474243061183785e-12,2.41712548685203e-12,GaussianWavePacketSlowFilter
128,16.907104,3.581639488031002e-12,2.2312189988264517e-12,2.4082917328112695e-12,GaussianWavePacketSlowFilter
128,16.915264,3.585617276724053e-12,2.2262049347791368e-12,2.404871820346072e-12,GaussianWavePacketSlowFilter
128,16.923424,3.5744145138313574e-12,2.2139173835671565e-12,2.4043934839000987e-12,GaussianWavePacketSlowFilter
128,16.931584,3.561683337583582e-12,2.2062794164312213e-12,2.3928549435945842e-12,GaussianWavePacketSlowFilter
128,16.939743,3.5570400927021146e-12,2.194811660975044e-12,2.3931874955059402e-12,GaussianWavePacketSlowFilter
128,16.947903,3.560476092017047e-12,2.186596644173462e-12,2.3918640234665135e-12,GaussianWavePacketSlowFilter
128,16.956063,3.5508243209896734e-12,2.180817685657854e-12,2.3889381277212088e-12,GaussianWavePacketSlowFilter
128,16.964223,3.542169297677048e-12,2.1694058377643268e-12,2.386361399285553e-12,GaussianWavePacketSlowFilter
128,16.972383,3.532228437692908e-12,2.161172804571957e-12,2.3814899840568847e-12,GaussianWavePacketSlowFilter
128,16.980542,3.521797572536914e-12,2.1523717561673563e-12,2.377899878955661e-12,GaussianWavePacketSlowFilter
128,16.988702,3.5198795646836784e-12,2.141394537819724e-12,2.3732551568487327e-12,GaussianWavePacketSlowFilter
128,16.996862,3.5120109403118105e-12,2.1360706104855795e-12,2.365807406207697e-12,GaussianWavePacketSlowFilter
128,17.005022,3.513451167372686e-12,2.12611548985474e-12,2.366919838294249e-12,GaussianWavePacketSlowFilter
128,17.013182,3.499643229289834e-12,2.11432935504248e-12,2.3604654726471592e-12,GaussianWavePacketSlowFilter
128,17.021341,3.5066234584015675e-12,2.1095067424641008e-12,2.3615462782175266e-12,GaussianWavePacketSlowFilter
128,17.029501,3.517267802965324e-12,2.1004323361986307e-12,2.3557141006218425e-12,GaussianWavePacketSlowFilter
128,17.037661,3.512118682902701e-12,2.0934720970644527e-12,2.3533614564464483e-12,GaussianWavePacketSlowFilter
128,17.045821,3.5174459102772088e-12,2.082178003691253e-12,2.347694629846464e-12,GaussianWavePacketSlowFilter
128,17.053981,3.514384828073522e-12,2.0735591520736063e-12,2.3517933883969097e-12,GaussianWavePacketSlowFilter
128,17.06214,3.5160747739997754e-12,2.0601187449747e-12,2.342817346373538e-12,GaussianWavePacketSlowFilter
128,17.0703,3.521168708171818e-12,2.0481881978211963e-12,2.34045564233374e-12,GaussianWavePacketSlowFilter
128,17.07846,3.521587942046864e-12,2.0370391435936205e-12,2.3391813253103087e-12,GaussianWavePacketSlowFilter
128,17.08662,3.5142314134661155e-12,2.026090002694124e-12,2.3305284704020282e-12,GaussianWavePacketSlowFilter
128,17.09478,3.5220010772846894e-12,2.0131168189689227e-12,2.3332403039809037e-12,GaussianWavePacketSlowFilter
128,17.102939,3.537801182649375e-12,2.00495876682711e-12,2.330438671357092e-12,GaussianWavePacketSlowFilter
128,17.111099,3.5403729102025105e-12,1.9952360618726017e-12,2.333120299741068e-12,GaussianWavePacketSlowFilter
128,17.119259,3.5262042038467643e-12,1.9814511548802837e-12,2.3266379146676e-12,GaussianWavePacketSlowFilter
128,17.127419,3.5340756742493346e-12,1.974231853842621e-12,2.3203410628438656e-12,GaussianWavePacketSlowFilter
128,17.135579,3.5314841057964425e-12,1.9601318859046105e-12,2.321419837229225e-12,GaussianWavePacketSlowFilter
128,17.143738,3.535302611637828e-12,1.948329518552949e-12,2.3185735354759075e-12,GaussianWavePacketSlowFilter
128,17.151898,3.528700525138803e-12,1.936867983706736e-12,2.3120434332248724e-12,GaussianWavePacketSlowFilter
128,17.160058,3.5178550610720505e-12,1.928498810296886e-12,2.3135879063246327e-12,GaussianWavePacketSlowFilter
128,17.168218,3.5161849018354448e-12,1.9213698015420333e-12,2.306650205043115e-12,GaussianWavePacketSlowFilter
128,17.176378,3.512276109058146e-12,1.909290793229799e-12,2.3098394941536986e-12,GaussianWavePacketSlowFilter
128,17.184537,3.5118103358048464e-12,1.901957087104781e-12,2.30294949776777e-12,GaussianWavePacketSlowFilter
128,17.192697,3.501682478051008e-12,1.8913835612716784e-12,2.2981747256102525e-12,GaussianWavePacketSlowFilter
128,17.200857,3.492929876542858e-12,1.8840454133058848e-12,2.294406906220431e-12,GaussianWavePacketSlowFilter
128,17.209017,3.496306271843358e-12,1.8808651383199265e-12,2.294243652478309e-12,GaussianWavePacketSlowFilter
128,17.217177,3.4825527336045107e-12,1.871285786915477e-12,2.291520868457492e-12,GaussianWavePacketSlowFilter
128,17.225336,3.4788912744478095e-12,1.862104803576452e-12,2.2880380045036536e-12,GaussianWavePacketSlowFilter
128,17.233496,3.474676872183141e-12,1.8598500425284427e-12,2.2871880171054797e-12,GaussianWavePacketSlowFilter
128,17.241656,3.4619228057169997e-12,1.853032877423451e-12,2.286371243563233e-12,GaussianWavePacketSlowFilter
128,17.249816,3.468647569691841e-12,1.8430323592147704e-12,2.287098753385366e-12,GaussianWavePacketSlowFilter
128,17.257976,3.4550461992279013e-12,1.8360706564076595e-12,2.277909923133117e-12,GaussianWavePacketSlowFilter
128,17.266135,3.4568266218254484e-12,1.828398977360424e-12,2.274586982387852e-12,GaussianWavePacketSlowFilter
128,17.274295,3.4451061795004456e-12,1.8236892031231466e-12,2.2710238908613817e-12,GaussianWavePacketSlowFilter
128,17.282455,3.4443524963602427e-12,1.8187434793880825e-12,2.2672146007384625e-12,GaussianWavePacketSlowFilter
128,17.290615,3.446108903879669e-12,1.8106324680680285e-12,2.2660358290314815e-12,GaussianWavePacketSlowFilter
128,17.298775,3.433636675768265e-12,1.8058982323662677e-12,2.257077391740886e-12,GaussianWavePacketSlowFilter
128,17.306934,3.4364548424752066e-12,1.8003964069373754e-12,2.2569975944609914e-12,GaussianWavePacketSlowFilter
128,17.315094,3.42982050096155e-12,1.7954681676564084e-12,2.2541181432262497e-12,GaussianWavePacketSlowFilter
128,17.323254,3.4244798836902124e-12,1.7907991373979602e-12,2.242032378979228e-12,GaussianWavePacketSlowFilter
128,17.331414,3.4238215019209706e-12,1.7823142728400425e-12,2.235763860831096e-12,GaussianWavePacketSlowFilter
128,17.339574,3.421574872389255e-12,1.7798812554023493e-12,2.223574528171547e-12,GaussianWavePacketSlowFilter
128,17.347733,3.411393238207661e-12,1.7706013657201385e-12,2.218127980959826e-12,GaussianWavePacketSlowFilter
128,17.355893,3.410760552029907e-12,1.7654548884003113e-12,2.2117012268927515e-12,GaussianWavePacketSlowFilter
128,17.364053,3.4044264803079205e-12,1.764586754168275e-12,2.202942215039257e-12,GaussianWavePacketSlowFilter
128,17.372213,3.4022285314537493e-12,1.7602695288800737e-12,2.194134217576357e-12,GaussianWavePacketSlowFilter
128,17.380373,3.388726148648158e-12,1.7542698928707176e-12,2.180337552019725e-12,GaussianWavePacketSlowFilter
128,17.388532,3.384253272585569e-12,1.7525134853512913e-12,2.174101156537326e-12,GaussianWavePacketSlowFilter
128,17.396692,3.374899643603102e-12,1.74698220773979e-12,2.16406013660124e-12,GaussianWavePacketSlowFilter
128,17.404852,3.3712766736235245e-12,1.748480143155362e-12,2.1597283423463454e-12,GaussianWavePacketSlowFilter
128,17.413012,3.363891034214445e-12,1.7449016136063952e-12,2.1506360331925017e-12,GaussianWavePacketSlowFilter
128,17.421172,3.352791948154493e-12,1.7404086120409792e-12,2.137791977946044e-12,GaussianWavePacketSlowFilter
128,17.429331,3.3384759800386687e-12,1.7415699687505642e-12,2.1289218082648155e-12,GaussianWavePacketSlowFilter
128,17.437491,3.3300490186530248e-12,1.738703107813551e-12,2.122430147757058e-12,GaussianWavePacketSlowFilter
128,17.445651,3.326621964006016e-12,1.7435340009860217e-12,2.1182926838507992e-12,GaussianWavePacketSlowFilter
128,17.453811,3.3156417065041688e-12,1.7465548592891097e-12,2.1062450625297137e-12,GaussianWavePacketSlowFilter
128,17.461971,3.310554358860324e-12,1.7449442769618825e-12,2.095921377534733e-12,GaussianWavePacketSlowFilter
128,17.47013,3.29947505949002e-12,1.7498042369169713e-12,2.0878410491361604e-12,GaussianWavePacketSlowFilter
128,17.47829,3.2831338559261014e-12,1.7474173827749034e-12,2.0794024461296898e-12,GaussianWavePacketSlowFilter
128,17.48645,3.2890266031537774e-12,1.7552544568635517e-12,2.071785031401187e-12,GaussianWavePacketSlowFilter
128,17.49461,3.2705993946099965e-12,1.7577461296387764e-12,2.060197495321872e-12,GaussianWavePacketSlowFilter
128,17.50277,3.254849731751386e-12,1.7594227263257808e-12,2.047973851051696e-12,GaussianWavePacketSlowFilter
128,17.510929,3.252286894656065e-12,1.7638487851833093e-12,2.043725919834844e-12,GaussianWavePacketSlowFilter
128,17.519089,3.2431583460446056e-12,1.7667607692594886e-12,2.0336167916735347e-12,GaussianWavePacketSlowFilter
128,17.527249,3.256985393190748e-12,1.7779842471899421e-12,2.024596988539976e-12,GaussianWavePacketSlowFilter
128,17.535409,3.2424664082181254e-12,1.7798334725797286e-12,2.012842692002137e-12,GaussianWavePacketSlowFilter
128,17.543569,3.244182266576301e-12,1.7827284583987225e-12,2.004190081039345e-12,GaussianWavePacketSlowFilter
128,17.551728,3.2392740833414595e-12,1.7850947364164357e-12,1.9954218077276047e-12,GaussianWavePacketSlowFilter
128,17.559888,3.2389810234942362e-12,1.786975732318008e-12,1.9837068457057715e-12,GaussianWavePacketSlowFilter
128,17.568048,3.2461381672954648e-12,1.7945819662116072e-12,1.9756716065650465e-12,GaussianWavePacketSlowFilter
128,17.576208,3.235678868937497e-12,1.793498965131841e-12,1.9656468564378114e-12,GaussianWavePacketSlowFilter
128,17.584368,3.2317162184172803e-12,1.7977827275364282e-12,1.951506149603169e-12,GaussianWavePacketSlowFilter
128,17.592527,3.2384689548081717e-12,1.792755212420623e-12,1.9451753440402272e-12,GaussianWavePacketSlowFilter
128,17.600687,3.246092088703134e-12,1.7960452664499658e-12,1.928031802069549e-12,GaussianWavePacketSlowFilter
128,17.608847,3.2323634871142537e-12,1.7951636542296728e-12,1.9182839317661775e-12,GaussianWavePacketSlowFilter
128,17.617007,3.231569200602691e-12,1.7915450752688938e-12,1.903861562759651e-12,GaussianWavePacketSlowFilter
128,17.625167,3.23210869960372e-12,1.7982679825475148e-12,1.8934507282387936e-12,GaussianWavePacketSlowFilter
128,17.633326,3.2300126115436534e-12,1.793645598393472e-12,1.8812646210807082e-12,GaussianWavePacketSlowFilter
128,17.641486,3.22599108884547e-12,1.7927251209134273e-12,1.867731528248581e-12,GaussianWavePacketSlowFilter
128,17.649646,3.2146641034888623e-12,1.7886713635294033e-12,1.857174678800144e-12,GaussianWavePacketSlowFilter
128,17.657806,3.206953908159449e-12,1.7865993515338296e-12,1.844015567954889e-12,GaussianWavePacketSlowFilter
128,17.665966,3.202568635632397e-12,1.7923843561706149e-12,1.831713173337541e-12,GaussianWavePacketSlowFilter
128,17.674125,3.192853967326492e-12,1.7861340119613989e-12,1.8175155289481845e-12,GaussianWavePacketSlowFilter
128,17.682285,3.190674395699145e-12,1.7896003553846337e-12,1.7985457009339972e-12,GaussianWavePacketSlowFilter
128,17.690445,3.166237237672842e-12,1.7844769749592124e-12,1.7849925232566249e-12,GaussianWavePacketSlowFilter
128,17.698605,3.1672236448093694e-12,1.7818573155056576e-12,1.771302437949922e-12,GaussianWavePacketSlowFilter
128,17.706765,3.147780755670404e-12,1.7858811082521397e-12,1.7592154471991925e-12,GaussianWavePacketSlowFilter
128,17.714924,3.1370217838319614e-12,1.7901665122065785e-12,1.7445927989463532e-12,GaussianWavePacketSlowFilter
128,17.723084,3.13824812490926e-12,1.7933057653869017e-12,1.7331007370327209e-12,GaussianWavePacketSlowFilter
128,17.731244,3.1183641823265277e-12,1.7951235794068725e-12,1.7201103280455045e-12,GaussianWavePacketSlowFilter
128,17.739404,3.1056268667839504e-12,1.7938627683237857e-12,1.7053294269330638e-12,GaussianWavePacketSlowFilter
128,17.747564,3.095785346823865e-12,1.794834785217572e-12,1.6959052434942225e-12,GaussianWavePacketSlowFilter
